row_label_raw,row_label_full,Stt,Tên công ty,Báo cáo tài chính tham gia hợp nhất,Đơn vị kiểm toán,Ý kiến Kiểm toán viên trên Báo cáo kiểm toán,numeric__Tên công ty,numeric__Báo cáo tài chính tham gia hợp nhất,numeric__Đơn vị kiểm toán,numeric__Ý kiến Kiểm toán viên trên Báo cáo kiểm toán
,,,Công ty TNHH MTV Cao su Quảng Ngãi,Báo cáo tài chính,AAC,Chấp nhận toàn bộ,,,,
21,21,21,Công ty TNHH MTV Cao su Quảng Ngãi,Báo cáo tài chính,AAC,Chấp nhận toàn bộ,,,,
22,22,22,Viện Nghiên cứu Cao su,Báo cáo tài chính,AASC,Ý kiến ngoại trừ,,,,
23,23,23,Trung tâm Y tế Cao su,Báo cáo tài chính,"Chưa kiểm toán Thăng Long, TDK",,,,,
