row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Số dư các khoản cho vay,Số dư các khoản cho vay,Số dư các khoản cho vay,34.500.000.000,240.900.000.000,34500000000.0,240900000000.0
Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,17.500.000.000,11.000.000.000,17500000000.0,11000000000.0
Công ty TNHH Đầu tư FPT,Công ty TNHH Đầu tư FPT,Công ty TNHH Đầu tư FPT,17.000.000.000,190.000.000.000,17000000000.0,190000000000.0
Công ty Cổ phần Đô thị FPT Đà Nẵng,Công ty Cổ phần Đô thị FPT Đà Nẵng,Công ty Cổ phần Đô thị FPT Đà Nẵng,-,22.400.000.000,,22400000000.0
Công ty TNHH MTV Giải pháp công nghệ FPT,Công ty TNHH MTV Giải pháp công nghệ FPT,Công ty TNHH MTV Giải pháp công nghệ FPT,-,17.500.000.000,,17500000000.0
Số dư các khoản đi vay,Số dư các khoản đi vay,Số dư các khoản đi vay,400.000.000.000,2.768.000.000.000,400000000000.0,2768000000000.0
Công ty Cổ phần Synnex FPT,Công ty Cổ phần Synnex FPT,Công ty Cổ phần Synnex FPT,200.000.000.000,1.180.000.000.000,200000000000.0,1180000000000.0
Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,200.000.000.000,93.000.000.000,200000000000.0,93000000000.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,-,1.295.000.000.000,,1295000000000.0
Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,-,200.000.000.000,,200000000000.0
"Phải thu cổ tức, lợi nhuận công ty con chuyển về","Phải thu cổ tức, lợi nhuận công ty con chuyển về","Phải thu cổ tức, lợi nhuận công ty con chuyển về",437.656.070.000,412.570.941.000,437656070000.0,412570941000.0
Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,200.000.000.000,200.000.000.000,200000000000.0,200000000000.0
Công ty Cổ phần Viễn thông FPT,Công ty Cổ phần Viễn thông FPT,Công ty Cổ phần Viễn thông FPT,137.656.070.000,62.570.941.000,137656070000.0,62570941000.0
Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,100.000.000.000,50.000.000.000,100000000000.0,50000000000.0
Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,-,100.000.000.000,,100000000000.0
Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,34.175.401.350,30.947.814.406,34175401350.0,30947814406.0
Công ty Cổ phần Viễn thông FPT,Công ty Cổ phần Viễn thông FPT,Công ty Cổ phần Viễn thông FPT,17.052.157.038,13.799.526.000,17052157038.0,13799526000.0
Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,8.363.572.130,6.875.636.035,8363572130.0,6875636035.0
Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,5.800.492.542,5.809.880.398,5800492542.0,5809880398.0
Công ty Cổ phần Synnex FPT,Công ty Cổ phần Synnex FPT,Công ty Cổ phần Synnex FPT,2.959.179.640,4.462.771.973,2959179640.0,4462771973.0
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,275.768.120.974,448.690.828.481,275768120974.0,448690828481.0
Công ty TNHH Đầu tư FPT,Công ty TNHH Đầu tư FPT,Công ty TNHH Đầu tư FPT,224.488.080.991,361.092.004.696,224488080991.0,361092004696.0
Công ty Cổ phần Bất động sản FPT,Công ty Cổ phần Bất động sản FPT,Công ty Cổ phần Bất động sản FPT,51.280.039.983,51.280.039.983,51280039983.0,51280039983.0
Công ty Cổ phần Synnex FPT,Công ty Cổ phần Synnex FPT,Công ty Cổ phần Synnex FPT,-,36.318.783.802,,36318783802.0
