row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2018VND > 50.503.782.781,Phát sinhVND > 1.712.600.093.811,NộpVND > (109.828.851.564),Khẩu trừ/hoàn lạiVND > (1.613.933.828.764),31/12/2018VND > 39.341.196.264,numeric__1/1/2018VND > 50.503.782.781,numeric__Phát sinhVND > 1.712.600.093.811,numeric__NộpVND > (109.828.851.564),numeric__Khẩu trừ/hoàn lạiVND > (1.613.933.828.764),numeric__31/12/2018VND > 39.341.196.264
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,53.915.936.517,140.388.019.098,(153.440.048.334),-,40.863.907.281,53915936517.0,140388019098.0,-153440048334.0,,40863907281.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.766.914.507,40.766.136.214,(37.459.024.692),(2.098.385.304),2.975.640.725,1766914507.0,40766136214.0,-37459024692.0,-2098385304.0,2975640725.0
,,,106.186.633.805,1.893.754.249.123,(300.727.924.590),(1.616.032.214.068),83.180.744.270,106186633805.0,1893754249123.0,-300727924590.0,-1616032214068.0,83180744270.0
