row_label_raw,row_label_full,col_0,Mã số,2018 VND,2017 VND,numeric__Mã số,numeric__2018 VND,numeric__2017 VND
LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,,,
Tiền chi mua tài sản cố định và tài sản dài hạn,Tiền chi mua tài sản cố định và tài sản dài hạn,Tiền chi mua tài sản cố định và tài sản dài hạn,Tiền chi mua tài sản cố định và tài sản dài hạn,Tiền chi mua tài sản cố định và tài sản dài hạn,Tiền chi mua tài sản cố định và tài sản dài hạn,,,
khác,Tiền chi mua tài sản cố định và tài sản dài hạn > khác,khác,21,(3.153.024.907),(4.866.048.925),21.0,-3153024907.0,-4866048925.0
Tiền thu từ thanh lý tài sản cố định,Tiền chi mua tài sản cố định và tài sản dài hạn > Tiền thu từ thanh lý tài sản cố định,Tiền thu từ thanh lý tài sản cố định,22,881.026.550,250.000.000,22.0,881026550.0,250000000.0
Tiền chi cho vay,Tiền chi mua tài sản cố định và tài sản dài hạn > Tiền chi cho vay,Tiền chi cho vay,23,(4.337.000.000.000),(4.954.405.000.000),23.0,-4337000000000.0,-4954405000000.0
Tiền thu hồi các khoản cho vay,Tiền chi mua tài sản cố định và tài sản dài hạn > Tiền thu hồi các khoản cho vay,Tiền thu hồi các khoản cho vay,24,2.800.000.000.000,-,24.0,2800000000000.0,
Gửi tiền gửi ngân hàng có kỳ hạn,Tiền chi mua tài sản cố định và tài sản dài hạn > Gửi tiền gửi ngân hàng có kỳ hạn,Gửi tiền gửi ngân hàng có kỳ hạn,23,(15.511.720.000),(746.193.720.000),23.0,-15511720000.0,-746193720000.0
Rút tiền gửi ngân hàng có kỳ hạn,Tiền chi mua tài sản cố định và tài sản dài hạn > Rút tiền gửi ngân hàng có kỳ hạn,Rút tiền gửi ngân hàng có kỳ hạn,24,19.687.440.000,2.021.966.841.175,24.0,19687440000.0,2021966841175.0
Tiền chi đầu tư góp vốn vào các công ty con,Tiền chi mua tài sản cố định và tài sản dài hạn > Tiền chi đầu tư góp vốn vào các công ty con,Tiền chi đầu tư góp vốn vào các công ty con,25,(959.500.000.000),(885.500.000.000),25.0,-959500000000.0,-885500000000.0
Tiền thu lãi và lợi nhuận được phân phối,Tiền chi mua tài sản cố định và tài sản dài hạn > Tiền thu lãi và lợi nhuận được phân phối,Tiền thu lãi và lợi nhuận được phân phối,27,2.083.935.491.625,3.084.663.803.930,27.0,2083935491625.0,3084663803930.0
Lưu chuyển tiền thuần từ các hoạt động đầu tư,Tiền chi mua tài sản cố định và tài sản dài hạn > Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,(410.660.786.732),(1.484.084.123.820),30.0,-410660786732.0,-1484084123820.0
