row_label_raw,row_label_full,Tiền thu từ phát hành cổ phiếu,31,52.408.270.000,49.726.600.000,numeric__31,numeric__52.408.270.000,numeric__49.726.600.000
Tiền thu từ các khoản vay ngân hàng,Tiền thu từ các khoản vay ngân hàng,Tiền thu từ các khoản vay ngân hàng,33,8.232.245.677.011,4.436.888.255.174,33.0,8232245677011.0,4436888255174.0
Tiền trả nợ gốc vay cho ngân hàng,Tiền trả nợ gốc vay cho ngân hàng,Tiền trả nợ gốc vay cho ngân hàng,34,(7.777.671.704.948),(4.376.668.638.275),34.0,-7777671704948.0,-4376668638275.0
Tiền chi trả cổ tức,Tiền chi trả cổ tức,Tiền chi trả cổ tức,36,(2.361.806.673.200),(1.153.819.442.500),36.0,-2361806673200.0,-1153819442500.0
Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,40,(1.854.824.431.137),(1.043.873.225.601),40.0,-1854824431137.0,-1043873225601.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,144.972.962.670,(4.019.551.613.647),50.0,144972962670.0,-4019551613647.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,677.000.209.110,4.696.551.755.028,60.0,677000209110.0,4696551755028.0
Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,61,91.695.740,67.729,61.0,91695740.0,67729.0
Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 4),Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 4),Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 4),70,822.064.867.520,677.000.209.110,70.0,822064867520.0,677000209110.0
