row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn\( (100 = 110 + 120 + 130 + 140 + 150) \),TÀI SẢN > Tài sản ngắn hạn\( (100 = 110 + 120 + 130 + 140 + 150) \),Tài sản ngắn hạn\( (100 = 110 + 120 + 130 + 140 + 150) \),100,,3.896.749.996.990,3.339.470.305.579,100.0,,3896749996990.0,3339470305579.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,4,822.064.867.520,677.000.209.110,110.0,4.0,822064867520.0,677000209110.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,17.064.867.520,9.100.209.110,111.0,,17064867520.0,9100209110.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,805.000.000.000,667.900.000.000,112.0,,805000000000.0,667900000000.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,-,4.175.720.000,120.0,,,4175720000.0
Đầu tư nằm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,123,,-,4.175.720.000,123.0,,,4175720000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,2.651.176.310.050,2.499.118.637.158,130.0,,2651176310050.0,2499118637158.0
Phải thu của khách hàng,TÀI SẢN > Phải thu của khách hàng,Phải thu của khách hàng,131,5,249.444.392.998,399.624.323.346,131.0,5.0,249444392998.0,399624323346.0
Trả trước cho người bán,TÀI SẢN > Trả trước cho người bán,Trả trước cho người bán,132,,11.320.207.090,49.900.293.622,132.0,,11320207090.0,49900293622.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,6(a),2.390.411.709.962,2.049.594.020.190,136.0,,2390411709962.0,2049594020190.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,7,416.718.844.961,152.755.900.467,140.0,7.0,416718844961.0,152755900467.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,420.741.003.312,152.868.576.847,141.0,,420741003312.0,152868576847.0
Dự phòng giảm giá hàng tồn kho,TÀI SẢN > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,149,,(4.022.158.351),(112.676.380),149.0,,-4022158351.0,-112676380.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,6.789.974.459,6.419.838.844,150.0,,6789974459.0,6419838844.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,,6.789.974.459,6.419.838.844,151.0,,6789974459.0,6419838844.0
