row_label_raw,row_label_full,col_0,31/12/2018 > Giá trị VND,31/12/2018 > Dự phòng VND,01/01/2018 > Giá trị VND,01/01/2018 > Dự phòng VND,numeric__31/12/2018 > Giá trị VND,numeric__31/12/2018 > Dự phòng VND,numeric__01/01/2018 > Giá trị VND,numeric__01/01/2018 > Dự phòng VND
Các bên liên quan,Các bên liên quan,Các bên liên quan,170.283.150.000,-,-,-,170283150000.0,,,
Công ty CP Abey Holings (i),Công ty CP Abey Holings (i),Công ty CP Abey Holings (i),170.283.150.000,-,-,-,170283150000.0,,,
Các bên khác,Các bên khác,Các bên khác,187.000.000.000,-,4.000.000.000,-,187000000000.0,,4000000000.0,
Công ty CP Phát triển đô thị An Thịnh (ii),Công ty CP Phát triển đô thị An Thịnh (ii),Công ty CP Phát triển đô thị An Thịnh (ii),110.000.000.000,-,-,-,110000000000.0,,,
Công ty CP Khu nghĩ dưỡng Vương Cơ (iii),Công ty CP Khu nghĩ dưỡng Vương Cơ (iii),Công ty CP Khu nghĩ dưỡng Vương Cơ (iii),22.000.000.000,-,-,-,22000000000.0,,,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,55.000.000.000,-,4.000.000.000,-,55000000000.0,,4000000000.0,
Cộng,Cộng,Cộng,357.283.150.000,-,4.000.000.000,-,357283150000.0,,4000000000.0,
