row_label_raw,row_label_full,col_0,31/12/2018 > Giá trịVND,31/12/2018 > Số có khànăng trả nợVND,01/01/2018 > Giá trịVND,01/01/2018 > Số có khànăng trả nợVND,numeric__31/12/2018 > Giá trịVND,numeric__31/12/2018 > Số có khànăng trả nợVND,numeric__01/01/2018 > Giá trịVND,numeric__01/01/2018 > Số có khànăng trả nợVND
Các bên liên quan,Các bên liên quan,Các bên liên quan,-,-,-,-,,,,
Các bên khác,Các bên liên quan > Các bên khác,Các bên khác,132.073.528.359,132.073.528.359,1.259.762.493,1.259.762.493,132073528359.0,132073528359.0,1259762493.0,1259762493.0
Công ty Cổ phần 216,Các bên liên quan > Công ty Cổ phần 216,Công ty Cổ phần 216,65.267.861.050,65.267.861.050,-,-,65267861050.0,65267861050.0,,
Khách mua nhà Dự án83 Hảo Nam,Các bên liên quan > Khách mua nhà Dự án83 Hảo Nam,Khách mua nhà Dự án83 Hảo Nam,66.805.667.309,66.805.667.309,-,-,66805667309.0,66805667309.0,,
Các đối tượng khác,Các bên liên quan > Các đối tượng khác,Các đối tượng khác,-,-,1.259.762.493,1.259.762.493,,,1259762493.0,1259762493.0
Cộng,Các bên liên quan > Cộng,Cộng,132.073.528.359,132.073.528.359,1.259.762.493,1.259.762.493,132073528359.0,132073528359.0,1259762493.0,1259762493.0
