row_label_raw,row_label_full,col_0,31/12/2018 > Số lượng CP,31/12/2018 > Giá trị VND,31/12/2018 > Tỷ lệ %,01/01/2018 > Số lượng CP,01/01/2018 > Giá trị VND,01/01/2018 > Tỷ lệ %,numeric__31/12/2018 > Số lượng CP,numeric__31/12/2018 > Giá trị VND,numeric__31/12/2018 > Tỷ lệ %,numeric__01/01/2018 > Số lượng CP,numeric__01/01/2018 > Giá trị VND,numeric__01/01/2018 > Tỷ lệ %
Ông Tô Như Toàn,Ông Tô Như Toàn,Ông Tô Như Toàn,40.000.000,400.000.000.000,"25,00%",40.000.000,400.000.000.000,"25,00%",40000000.0,400000000000.0,0.25,40000000.0,400000000000.0,0.25
Ông Tô Như Thắng,Ông Tô Như Thắng,Ông Tô Như Thắng,11.300.000,113.000.000.000,"7,06%",11.300.000,113.000.000.000,"7,06%",11300000.0,113000000000.0,0.0706,11300000.0,113000000000.0,0.0706
Bà Đào Thị Hồng Hạnh,Bà Đào Thị Hồng Hạnh,Bà Đào Thị Hồng Hạnh,4.000.000,40.000.000.000,"2,50%",4.000.000,40.000.000.000,"2,50%",4000000.0,40000000000.0,0.025,4000000.0,40000000000.0,0.025
Ông Vũ Thanh Tuấn,Ông Vũ Thanh Tuấn,Ông Vũ Thanh Tuấn,7.277.650,72.776.500.000,"4,55%",7.750.000,77.500.000.000,"4,84%",7277650.0,72776500000.0,0.0455,7750000.0,77500000000.0,0.0484
Công ty CP Đầu tư THG Holdings,Công ty CP Đầu tư THG Holdings,Công ty CP Đầu tư THG Holdings,37.500.000,375.000.000.000,"23,44%",37.500.000,375.000.000.000,"23,44%",37500000.0,375000000000.0,0.23440000000000003,37500000.0,375000000000.0,0.23440000000000003
Vốn góp của cổ đông khác,Vốn góp của cổ đông khác,Vốn góp của cổ đông khác,59.922.350,599.223.500.000,"37,45%",59.450.000,594.500.000.000,"37,16%",59922350.0,599223500000.0,0.37450000000000006,59450000.0,594500000000.0,0.3716
Cộng,Cộng,Cộng,160.000.000,1.600.000.000.000,100%,160.000.000,1.600.000.000.000,100%,160000000.0,1600000000000.0,1.0,160000000.0,1600000000000.0,1.0
