row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018VND,Từ ngày 01/01/2018đến ngày 30/6/2018VND,numeric__Từ ngày 01/7/2018đến ngày 31/12/2018VND,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018VND
Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,218.774.442.752,272.542.101.224,218774442752.0,272542101224.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,116.780.148.797,21.892.393.026,116780148797.0,21892393026.0
Cổ tức và lợi nhuận được chia,Cổ tức và lợi nhuận được chia,Cổ tức và lợi nhuận được chia,210.000.000,-,210000000.0,
,,,335.764.591.549,294.434.494.250,335764591549.0,294434494250.0
