row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",54.764.049.746.076,51.758.222.765.692,54764049746076.0,51758222765692.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,339.970.741.813,306.306.110.814,339970741813.0,306306110814.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.324.896.748.387,1.322.860.409.314,1324896748387.0,1322860409314.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,904.022.090.945,861.446.262.586,904022090945.0,861446262586.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,165.831.867.972,160.854.361.239,165831867972.0,160854361239.0
,,,57.498.771.195.193,54.409.689.909.645,57498771195193.0,54409689909645.0
