row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018VND,numeric__Từ ngày 01/7/2018đến ngày 31/12/2018VND
Lợi nhuận trong kỳ phân bố cho các cổ đôngsở hữu cổ phiếu phổ thông (VND),Lợi nhuận trong kỳ phân bố cho các cổ đôngsở hữu cổ phiếu phổ thông (VND),Lợi nhuận trong kỳ phân bố cho các cổ đôngsở hữu cổ phiếu phổ thông (VND),250.790.073.767,250790073767.0
Trừ: Số tiền trich Quỹ khen thưởng phúc lợi (*),Trừ: Số tiền trich Quỹ khen thưởng phúc lợi (*),Trừ: Số tiền trich Quỹ khen thưởng phúc lợi (*),-,
Lợi nhuận đế tính lãi cơ bản trên cổ phiếu(VND),Trừ: Số tiền trich Quỹ khen thưởng phúc lợi (*) > Lợi nhuận đế tính lãi cơ bản trên cổ phiếu(VND),Lợi nhuận đế tính lãi cơ bản trên cổ phiếu(VND),250.790.073.767,250790073767.0
Số bình quân gia quyền của cổ phiếu phổ thôngđế tính lãi cơ bản trên cổ phiếu (cổ phiếu),Trừ: Số tiền trich Quỹ khen thưởng phúc lợi (*) > Số bình quân gia quyền của cổ phiếu phổ thôngđế tính lãi cơ bản trên cổ phiếu (cổ phiếu),Số bình quân gia quyền của cổ phiếu phổ thôngđế tính lãi cơ bản trên cổ phiếu (cổ phiếu),3.100.499.616,3100499616.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Trừ: Số tiền trich Quỹ khen thưởng phúc lợi (*) > Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),81,81.0
