row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,218.962.701.239,237.055.112.242,218962701239.0,237055112242.0
Lỗ chênh lệch tỷ giả tại ngày 30/6/2018,Lỗ chênh lệch tỷ giả tại ngày 30/6/2018,Lỗ chênh lệch tỷ giả tại ngày 30/6/2018,57.718.950.430,-,57718950430.0,
chuyến sang công ty cố phần (Thuyết minh số 21),chuyến sang công ty cố phần (Thuyết minh số 21),chuyến sang công ty cố phần (Thuyết minh số 21),,,,
Lỗ chênh lệch tỷ giá,chuyến sang công ty cố phần (Thuyết minh số 21) > Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,218.013.195.415,76.923.180.588,218013195415.0,76923180588.0
Chi phí tài chính khác,chuyến sang công ty cố phần (Thuyết minh số 21) > Chi phí tài chính khác,Chi phí tài chính khác,2.181.743,-,2181743.0,
,,,494.697.028.827,313.978.292.830,494697028827.0,313978292830.0
