row_label_raw,row_label_full,col_0,31/12/2018,01/7/2018,numeric__31/12/2018,numeric__01/7/2018
,,,VND,VND,,
a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,,
Tập đoàn Xăng dầu Việt Nam,a. Phải thu ngắn hạn của khách hàng > Tập đoàn Xăng dầu Việt Nam,Tập đoàn Xăng dầu Việt Nam,3.165.211.371.019,2.889.389.618.778,3165211371019.0,2889389618778.0
Công ty TNHH MTV Dầu khí Thành phố Hồ Chí Minh,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV Dầu khí Thành phố Hồ Chí Minh,Công ty TNHH MTV Dầu khí Thành phố Hồ Chí Minh,709.077.185.116,862.644.607.938,709077185116.0,862644607938.0
Công ty TNHH MTV Thương mại Dầu khí Đồng Tháp,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV Thương mại Dầu khí Đồng Tháp,Công ty TNHH MTV Thương mại Dầu khí Đồng Tháp,268.885.735.528,492.390.469.359,268885735528.0,492390469359.0
Công ty Cổ phần Nhiên liệu bay Petrolimex,a. Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,280.583.780.611,450.994.259.912,280583780611.0,450994259912.0
Công ty TNHH MTV Nhiên liệu Hàng không Việt Nam,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV Nhiên liệu Hàng không Việt Nam,Công ty TNHH MTV Nhiên liệu Hàng không Việt Nam,208.966.032.524,400.649.006.927,208966032524.0,400649006927.0
Công ty Cổ phần Nhựa OPEC,a. Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Nhựa OPEC,Công ty Cổ phần Nhựa OPEC,270.130.440.331,357.995.067.065,270130440331.0,357995067065.0
Tổng Công ty Thương mại Xuất nhập khẩu Thanh Lễ,a. Phải thu ngắn hạn của khách hàng > Tổng Công ty Thương mại Xuất nhập khẩu Thanh Lễ,Tổng Công ty Thương mại Xuất nhập khẩu Thanh Lễ,343.364.195.401,291.294.097.687,343364195401.0,291294097687.0
Các khách hàng khác,a. Phải thu ngắn hạn của khách hàng > Các khách hàng khác,Các khách hàng khác,1.977.828.434.022,2.317.964.594.129,1977828434022.0,2317964594129.0
b. Phải thu khách hàng các bên liên quan (Chi tiết tại Thuyết minh số 34),a. Phải thu ngắn hạn của khách hàng > b. Phải thu khách hàng các bên liên quan (Chi tiết tại Thuyết minh số 34),b. Phải thu khách hàng các bên liên quan (Chi tiết tại Thuyết minh số 34),1.516.952.225.140,2.247.691.243.154,1516952225140.0,2247691243154.0
,,,8.740.999.399.692,10.311.012.964.949,8740999399692.0,10311012964949.0
