row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
"Chỉ phí bối thường, phạt hợp đồng","Chỉ phí bối thường, phạt hợp đồng","Chỉ phí bối thường, phạt hợp đồng",267.220.899,8.161.213.156,267220899.0,8161213156.0
Lãi phạt chậm nộp thuế nhập khẩu 2017,Lãi phạt chậm nộp thuế nhập khẩu 2017,Lãi phạt chậm nộp thuế nhập khẩu 2017,-,26.497.432.334,,26497432334.0
Chỉ phí khác,Chỉ phí khác,Chỉ phí khác,2.102.620.685,518.113.383,2102620685.0,518113383.0
,,,2.369.841.584,35.176.758.873,2369841584.0,35176758873.0
