row_label_raw,row_label_full,Cổ phiếu,31/12/2018,01/7/2018,numeric__31/12/2018,numeric__01/7/2018
Cổ phiếu,Cổ phiếu,Cổ phiếu,VND,VND,,
Số lượng cổ phiếu đã bản ra công chúng,Cổ phiếu > Số lượng cổ phiếu đã bản ra công chúng,Số lượng cổ phiếu đã bản ra công chúng,3.100.499.616,3.100.499.616,3100499616.0,3100499616.0
Cổ phiếu phổ thông,Cổ phiếu > Cổ phiếu phổ thông,Cổ phiếu phổ thông,3.100.499.616,3.100.499.616,3100499616.0,3100499616.0
Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,-,-,,
Số lượng cổ phiếu đang lưu hành,Cổ phiếu ưu đãi > Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,3.100.499.616,3.100.499.616,3100499616.0,3100499616.0
Cổ phiếu phổ thông,Cổ phiếu ưu đãi > Cổ phiếu phổ thông,Cổ phiếu phổ thông,3.100.499.616,3.100.499.616,3100499616.0,3100499616.0
Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,-,-,,
