row_label_raw,row_label_full,Số đầu năm,Năm nay VND > 4.985.828.751,Năm trước VND > 6.737.323.620,numeric__Năm nay VND > 4.985.828.751,numeric__Năm trước VND > 6.737.323.620
Ghi nhận vào báo cáo kết quả hoạt động kinh doanh,Ghi nhận vào báo cáo kết quả hoạt động kinh doanh,Ghi nhận vào báo cáo kết quả hoạt động kinh doanh,281.412.530,(1.751.494.869),281412530.0,-1751494869.0
Số cuối năm,Số cuối năm,Số cuối năm,5.267.241.281,4.985.828.751,5267241281.0,4985828751.0
