row_label_raw,row_label_full,col_0,Sô cuối năm VND,Mục đích vay,Kỳ hạn trả gốc,Lãi suất,Tài sản thể chấp,numeric__Sô cuối năm VND,numeric__Mục đích vay,numeric__Kỳ hạn trả gốc,numeric__Lãi suất,numeric__Tài sản thể chấp
Vay ngân hàng dài hạn,Vay ngân hàng dài hạn,Vay ngân hàng dài hạn,Vay ngân hàng dài hạn,Vay ngân hàng dài hạn,Vay ngân hàng dài hạn,Vay ngân hàng dài hạn,Vay ngân hàng dài hạn,,,,,
Ngân hàng TMCP Ngoại Thương Việt Nam - Chi nhánh Gia Lai,Vay ngân hàng dài hạn > Ngân hàng TMCP Ngoại Thương Việt Nam - Chi nhánh Gia Lai,Ngân hàng TMCP Ngoại Thương Việt Nam - Chi nhánh Gia Lai,101.763.000.000,Hoàn vốn đầu tư các nhà máy thủy điện,Đến tháng 10 năm 2022,(i),Các công trình nhà máy thủy điện của Tập đoàn (Thuyết minh 10(a)),101763000000.0,,,,
Ngân hàng TMCP Ngoại Thương Việt Nam - Chi nhánh Gia Lai,Vay ngân hàng dài hạn > Ngân hàng TMCP Ngoại Thương Việt Nam - Chi nhánh Gia Lai,Ngân hàng TMCP Ngoại Thương Việt Nam - Chi nhánh Gia Lai,56.350.000.000,Đầu tư vào dự án nhà máy thủy điện Ayun Thương 1A,Đến tháng 12 năm 2021,(ii),Tài sản hình thành từ vốn vay.,56350000000.0,,,,
Ngân hàng TMCP Công thương Việt Nam - Chi nhánh 1 TP.HCM,Vay ngân hàng dài hạn > Ngân hàng TMCP Công thương Việt Nam - Chi nhánh 1 TP.HCM,Ngân hàng TMCP Công thương Việt Nam - Chi nhánh 1 TP.HCM,68.735.115.182,Đầu tư dự án nhà máy thủy điện Thương Lộ,Đến tháng 1 năm 2026,(iii),Tài sản hình thành từ vốn vay,68735115182.0,,,,
Ngân hàng TMCP Công thương Việt Nam - Chi nhánh 1 TP.HCM,Vay ngân hàng dài hạn > Ngân hàng TMCP Công thương Việt Nam - Chi nhánh 1 TP.HCM,Ngân hàng TMCP Công thương Việt Nam - Chi nhánh 1 TP.HCM,7.082.000.000,Đầu tư dự án nhà máy thủy điện Kênh Bắc - Ayun Hạ,Đến tháng 6 năm 2022,(iv),Tài sản hình thành từ vốn vay,7082000000.0,,,,
Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Gia Lai,Vay ngân hàng dài hạn > Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Gia Lai,Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Gia Lai,4.147.460.000,Đầu tư xây dựng Dự án khu Cơ khí Diện Phú,Đến tháng 7 năm 2022,(v),Tài sản hình thành từ vốn vay và quyền sử dụng đất,4147460000.0,,,,
,,,238.077.575.182,,,,,238077575182.0,,,,
