row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Bên liên quan khác,Mua hàng hóa và dịch vụ,7.257.866.636,658.181.818,,,7257866636.0,658181818.0
Công ty Cổ phần Mía đường Thành Thành Công Tây Ninh,Công ty Cổ phần Mía đường Thành Thành Công Tây Ninh,Công ty Cổ phần Mía đường Thành Thành Công Tây Ninh,Bên liên quan khác,Doanh thu bán hàng hóa và dịch vụ,1.119.399.000,-,,,1119399000.0,
Công ty TNHH Mía đường TTC Attapeu,Công ty TNHH Mía đường TTC Attapeu,Công ty TNHH Mía đường TTC Attapeu,Bên liên quan khác,Cho vayTrả nợ vayLãi cho vayDoanh thu bán hàng hóa và dịch vụ,500.000.000500.000.0004.513.88997.145.460,- - - 19.890.909,,,5.000000005e+32,
Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty Cổ phần Thương Tín Tàu Cuốc,Bên liên quan khác,Doanh thu bán hàng hóa và dịch vụ,716.985.000,-,,,716985000.0,
Công ty Cổ phần Đường Biên Hòa Ninh Hoà,Công ty Cổ phần Đường Biên Hòa Ninh Hoà,Công ty Cổ phần Đường Biên Hòa Ninh Hoà,Bên liên quan khác,Doanh thu bán hàng hóa và dịch vụ,642.432.000,464.160.000,,,642432000.0,464160000.0
Công ty Cổ phần Đường Biên Hòa,Công ty Cổ phần Đường Biên Hòa,Công ty Cổ phần Đường Biên Hòa,Bên liên quan khác,Doanh thu bán hàng hóa và dịch vụ,210.242.000,2.263.422.801,,,210242000.0,2263422801.0
