row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm > Sau năm năm,Số cuối nămVND > 1.122.571.117.125 > 1.067.162.303.388 > 2.322.180.028.021 > 804.832.975.257,Số đầu nămVND > 842.141.701.475 > 728.094.186.748 > 1.533.091.466.412 > 330.155.267.662,numeric__Số cuối nămVND > 1.122.571.117.125 > 1.067.162.303.388 > 2.322.180.028.021 > 804.832.975.257,numeric__Số đầu nămVND > 842.141.701.475 > 728.094.186.748 > 1.533.091.466.412 > 330.155.267.662
,,,5.316.746.423.791,3.433.482.622.297,5316746423791.0,3433482622297.0
Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),(1.122.571.117.125),(842.141.701.475),-1122571117125.0,-842141701475.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,4.194.175.306.666,2.591.340.920.822,4194175306666.0,2591340920822.0
