row_label_raw,row_label_full,col_0,Số đầu năm > Giá trịVND,Số đầu năm > Nhận nợVND,Số đầu năm > Hoàn trảVND,Số đầu năm > Phân loại lạiVND,Trong năm > Chênh lệch tỷ giáVND,Số cuối năm > Giá trịVND,numeric__Số đầu năm > Giá trịVND,numeric__Số đầu năm > Nhận nợVND,numeric__Số đầu năm > Hoàn trảVND,numeric__Số đầu năm > Phân loại lạiVND,numeric__Trong năm > Chênh lệch tỷ giáVND,numeric__Số cuối năm > Giá trịVND
Vay ngắn hạn (*),Vay ngắn hạn (*),Vay ngắn hạn (*),257.289.517.181,533.255.040.511,(440.055.660.867),(115.572.000.000),283.896.534,235.200.793.359,257289517181.0,533255040511.0,-440055660867.0,-115572000000.0,283896534.0,235200793359.0
Vay dài hạn đến hạn trả(xem Thuyết minh số 22),Vay dài hạn đến hạn trả(xem Thuyết minh số 22),Vay dài hạn đến hạn trả(xem Thuyết minh số 22),842.141.701.475,-,(1.022.696.868.258),1.325.425.593.605,7.700.690.303,1.152.571.117.125,842141701475.0,,-1022696868258.0,1325425593605.0,7700690303.0,1152571117125.0
,,,1.099.431.218.656,533.255.040.511,(1.462.752.529.125),1.209.853.593.605,7.984.586.837,1.387.771.910.484,1099431218656.0,533255040511.0,-1462752529125.0,1209853593605.0,7984586837.0,1387771910484.0
