row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,11.192.482.417.619,7.965.386.461.330,,200.0,,11192482417619.0,7965386461330.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,161.541.444.285,135.188.151.804,,210.0,,161541444285.0,135188151804.0
1,1,1,Phải thu dài hạn của khách hàng,211,,4.872.936.898,-,,211.0,,4872936898.0,
2.,2.,2.,Phải thu dài hạn khác,216,7,156.668.507.387,135.188.151.804,,216.0,7.0,156668507387.0,135188151804.0
II.,II.,II.,Tài sản cố định,220,,10.088.092.507.886,7.260.294.568.541,,220.0,,10088092507886.0,7260294568541.0
1.,1.,1.,Tài sản cố định hữu hình,221,12,10.085.861.159.014,7.260.137.913.588,,221.0,12.0,10085861159014.0,7260137913588.0
,,,- Nguyễn giá,222,,16.167.877.454.520,12.282.576.796.228,,222.0,,16167877454520.0,12282576796228.0
,,,- Giá trị hao mòn lũy kế,223,,(6.082.016.295.506),(5.022.438.882.640),,223.0,,-6082016295506.0,-5022438882640.0
2.,2.,2.,Tài sản cố định vô hình,227,,2.231.348.872,156.654.953,,227.0,,2231348872.0,156654953.0
,,,- Nguyên giá,228,,11.101.129.851,8.478.184.397,,228.0,,11101129851.0,8478184397.0
,,,- Giá trị hao mòn lũy kế,229,,(8.869.780.979),(8.321.529.444),,229.0,,-8869780979.0,-8321529444.0
III.,III.,III.,Tài sản dở dang dài hạn,240,,4.738.049.506,22.013.317.244,,240.0,,4738049506.0,22013317244.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,,4.738.049.506,22.013.317.244,,242.0,,4738049506.0,22013317244.0
IV.,IV.,IV.,Đầu tư tài chính dài hạn,250,,200.846.308.684,198.584.030.919,,250.0,,200846308684.0,198584030919.0
1.,1.,1.,Đầu tư vào công ty liên kết,252,13,154.908.541.384,152.646.263.619,,252.0,13.0,154908541384.0,152646263619.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,14,45.937.767.300,45.937.767.300,,253.0,14.0,45937767300.0,45937767300.0
V.,V.,V.,Tài sản dài hạn khác,260,,737.264.107.258,349.306.392.822,,260.0,,737264107258.0,349306392822.0
1.,1.,1.,Chi phí trả trước dài hạn,261,10,672.399.824.215,267.445.412.565,,261.0,10.0,672399824215.0,267445412565.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,15,64.864.283.043,81.860.980.257,,262.0,15.0,64864283043.0,81860980257.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,17.489.953.434.753,14.251.652.954.694,,270.0,,17489953434753.0,14251652954694.0
