row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,Số cuối năm VND,Số đầu năm VND,Số cuối năm VND,Số đầu năm VND,,,,
Đô la Mỹ USD),Đô la Mỹ USD),Đô la Mỹ USD),473.861.596.870,297.476.115.784,1.614.844.848.884,1.285.924.903.335,473861596870.0,297476115784.0,1614844848884.0,1285924903335.0
Euro (EUR),Euro (EUR),Euro (EUR),1.146.837.385,15.492.319.770,2.934.938.592,1.431.303.537,1146837385.0,15492319770.0,2934938592.0,1431303537.0
Yên Nhật (JPY),Yên Nhật (JPY),Yên Nhật (JPY),-,118.284.146,1.292.774.858,12.178.483.286,,118284146.0,1292774858.0,12178483286.0
Đô la Singapore (SGD),Đô la Singapore (SGD),Đô la Singapore (SGD),1.314.595,-,2.544.270.748,1.589.113.369,1314595.0,,2544270748.0,1589113369.0
