row_label_raw,row_label_full,col_0,Năm nay,Năm trước(trình bày lại),numeric__Năm nay,numeric__Năm trước(trình bày lại)
,,,VND,VND,,
Lợi nhuận để tính lãi suy giảm trên cổ phiếu,Lợi nhuận để tính lãi suy giảm trên cổ phiếu,Lợi nhuận để tính lãi suy giảm trên cổ phiếu,915.594.065.384,807.218.124.796,915594065384.0,807218124796.0
Số cổ phiếu:,Số cổ phiếu:,Số cổ phiếu:,Số cổ phiếu:,Số cổ phiếu:,,
,,,Năm nay,Năm trước(trình bày lại),,
,,,VND,VND,,
Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,Số cổ phiếu: > Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,323.651.246,323.651.246,323651246.0,323651246.0
Ảnh hưởng của các cổ phiếu phổ thông tiềm năng,Số cổ phiếu: > Ảnh hưởng của các cổ phiếu phổ thông tiềm năng,Ảnh hưởng của các cổ phiếu phổ thông tiềm năng,67.966.761,67.966.761,67966761.0,67966761.0
Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,Số cổ phiếu: > Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,391.618.007,391.618.007,391618007.0,391618007.0
