row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGĂN HẠN,100,,6.297.471.017.134,6.286.266.493.364,,100.0,,6297471017134.0,6286266493364.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,4,979.225.965.598,1.793.749.749.410,,110.0,4.0,979225965598.0,1793749749410.0
1.,1.,1.,Tiền,111,,409.175.965.598,334.156.749.410,,111.0,,409175965598.0,334156749410.0
2.,2.,2.,Các khoản tương đương tiền,112,,570.050.000.000,1.459.593.000.000,,112.0,,570050000000.0,1459593000000.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,,3.486.468.628.419,2.706.631.233.950,,120.0,,3486468628419.0,2706631233950.0
1.,1.,1.,Đầu tư nằm giữ đến ngày đáo hạn,123,5,3.486.468.628.419,2.706.631.233.950,,123.0,5.0,3486468628419.0,2706631233950.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,1.194.435.658.967,1.376.870.830.498,,130.0,,1194435658967.0,1376870830498.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,6,944.337.079.204,982.153.399.871,,131.0,6.0,944337079204.0,982153399871.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,,32.837.280.629,39.615.864.916,,132.0,,32837280629.0,39615864916.0
3.,3.,3.,Phải thu ngắn hạn khác,136,7,316.370.079.345,460.122.023.520,,136.0,7.0,316370079345.0,460122023520.0
4.,4.,4.,Dự phòng phải thu ngắn hạn khó đòi,137,8,(99.780.598.393),(105.692.275.991),,137.0,8.0,-99780598393.0,-105692275991.0
5.,5.,5.,Tài sản thiếu chờ xử lý,139,,671.818.182,671.818.182,,139.0,,671818182.0,671818182.0
IV.,IV.,IV.,Hàng tồn kho,140,,232.665.394.329,179.274.820.292,,140.0,,232665394329.0,179274820292.0
1.,1.,1.,Hàng tồn kho,141,9,232.665.394.329,179.274.820.292,,141.0,9.0,232665394329.0,179274820292.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,404.675.369.821,229.739.859.214,,150.0,,404675369821.0,229739859214.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,10,68.917.743.743,38.409.067.097,,151.0,10.0,68917743743.0,38409067097.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,322.864.671.775,190.928.368.398,,152.0,,322864671775.0,190928368398.0
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,11,12.892.954.303,402.423.719,,153.0,11.0,12892954303.0,402423719.0
