row_label_raw,row_label_full,col_0,Dự phòngVND,Chỉ phítrích trướcVND,KhácVND,Tổng cộngVND,numeric__Dự phòngVND,numeric__Chỉ phítrích trướcVND,numeric__KhácVND,numeric__Tổng cộngVND
Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết,Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết,Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết,26.659.804.600,17.882.775.226,49.581.330.343,94.123.910.169,26659804600.0,17882775226.0,49581330343.0,94123910169.0
quả hoạt động kinh doanh trong năm,quả hoạt động kinh doanh trong năm,quả hoạt động kinh doanh trong năm,(2.162.495.811),4.609.152.419,(14.709.586.520),(12.262.929.912),-2162495811.0,4609152419.0,-14709586520.0,-12262929912.0
Số dư đầu năm nayGhi nhận/(hoàn nhập) vào kết,Số dư đầu năm nayGhi nhận/(hoàn nhập) vào kết,Số dư đầu năm nayGhi nhận/(hoàn nhập) vào kết,24.497.308.789,22.491.927.645,34.871.743.823,81.860.980.257,24497308789.0,22491927645.0,34871743823.0,81860980257.0
quả hoạt động kinh doanh trong năm,quả hoạt động kinh doanh trong năm,quả hoạt động kinh doanh trong năm,26.590.219.431,(22.491.927.645),(21.094.989.000),(16.996.697.214),26590219431.0,-22491927645.0,-21094989000.0,-16996697214.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,51.087.528.220,-,13.776.754.823,64.864.283.043,51087528220.0,,13776754823.0,64864283043.0
