row_label_raw,row_label_full,col_0,Ngày 01 tháng 01năm 2015VND,Số phải nộptrong nămVND,Số đã nộptrong nămVND,Ngày 31 tháng 12năm 2015VND,numeric__Ngày 01 tháng 01năm 2015VND,numeric__Số phải nộptrong nămVND,numeric__Số đã nộptrong nămVND,numeric__Ngày 31 tháng 12năm 2015VND
Thuế và lệ phí,Thuế và lệ phí,Thuế và lệ phí,Thuế và lệ phí,Thuế và lệ phí,Thuế và lệ phí,Thuế và lệ phí,,,,
Thuế GTGThàng bán nội địa,Thuế và lệ phí > Thuế GTGThàng bán nội địa,Thuế GTGThàng bán nội địa,4.696.591.163,12.255.757.699,(11.561.790.038),5.390.558.824,4696591163.0,12255757699.0,-11561790038.0,5390558824.0
Thuế thu nhậpdoanh nghiệp,Thuế và lệ phí > Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,(6.039.678.031),22.110.864.114,(22.347.413.129),(6.276.227.046),-6039678031.0,22110864114.0,-22347413129.0,-6276227046.0
Thuế thu nhậpcá nhân,Thuế và lệ phí > Thuế thu nhậpcá nhân,Thuế thu nhậpcá nhân,1.309.660.495,11.548.970.997,(11.095.261.066),1.763.370.426,1309660495.0,11548970997.0,-11095261066.0,1763370426.0
Các loại thuế khác,Thuế và lệ phí > Các loại thuế khác,Các loại thuế khác,10.111.676.617,13.492.243.701,(23.631.453.742),(27.533.424),10111676617.0,13492243701.0,-23631453742.0,-27533424.0
TỔNG CỘNG,Thuế và lệ phí > TỔNG CỘNG,TỔNG CỘNG,10.078.250.244,59.407.836.511,(68.635.917.975),850.168.780,10078250244.0,59407836511.0,-68635917975.0,850168780.0
