row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > IV. LƯU CHUYẾN TIỀN THUÀN TRONG NĂM (50 = 20+30+40) > Tiền và tương đương tiền đầu năm,Thuyết minh,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2015 > 50.958.543.236 > 51.106.195.242,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2014 > (176.308.697.881) > 227.414.382.562,numeric__CHỈ TIÊU > IV. LƯU CHUYẾN TIỀN THUÀN TRONG NĂM (50 = 20+30+40) > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2015 > 50.958.543.236 > 51.106.195.242,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2014 > (176.308.697.881) > 227.414.382.562
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,1.594.464,510.561,,,1594464.0,510561.0
70,70,70,Tiền và tương đương tiền cuối năm,5,102.066.332.942,51.106.195.242,,5.0,102066332942.0,51106195242.0
