row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2015VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2014VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2015VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2014VND
Chi phí hoạt động tài chính,Chi phí hoạt động tài chính,Chi phí hoạt động tài chính,Chi phí hoạt động tài chính,Chi phí hoạt động tài chính,,
Chi phí/(Hoàn nhập) dự phòng giảm giá đầu tư,Chi phí hoạt động tài chính > Chi phí/(Hoàn nhập) dự phòng giảm giá đầu tư,Chi phí/(Hoàn nhập) dự phòng giảm giá đầu tư,17.939.621.898,(62.502.221.372),17939621898.0,-62502221372.0
Chi phí tài chính khác,Chi phí hoạt động tài chính > Chi phí tài chính khác,Chi phí tài chính khác,12.428.466.205,11.315.013.378,12428466205.0,11315013378.0
,,,30.368.088.103,(51.187.207.994),30368088103.0,-51187207994.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
Chi phí quản lý tòa nhà,Chi phí hoạt động khác > Chi phí quản lý tòa nhà,Chi phí quản lý tòa nhà,11.006.426.414,10.928.209.990,11006426414.0,10928209990.0
,,,11.006.426.414,10.928.209.990,11006426414.0,10928209990.0
,,,41.374.514.517,(40.258.998.004),41374514517.0,-40258998004.0
