row_label_raw,row_label_full,col_0,Thuyết minh,Ngày 31 tháng 12 năm 2015 VND,Ngày 31 tháng 12 năm 2014 VND,numeric__Thuyết minh,numeric__Ngày 31 tháng 12 năm 2015 VND,numeric__Ngày 31 tháng 12 năm 2014 VND
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,,,
- Phải thu từ hoạt động đầu tư,Phải thu khách hàng > - Phải thu từ hoạt động đầu tư,- Phải thu từ hoạt động đầu tư,7.1,74.275.589.140,119.122.552.401,71.0,74275589140.0,119122552401.0
- Phải thu từ các bên liên quan,Phải thu khách hàng > - Phải thu từ các bên liên quan,- Phải thu từ các bên liên quan,7.2,341.501.387.916,359.383.615.828,72.0,341501387916.0,359383615828.0
TỔNG CỘNG,Phải thu khách hàng > TỔNG CỘNG,TỔNG CỘNG,,415.776.977.056,478.506.168.229,,415776977056.0,478506168229.0
