row_label_raw,row_label_full,Công ty được đầu tư,Vốn điều lệ VND,Vốn Tập đoàn đã góp VND,Tỷ lệ %,numeric__Vốn điều lệ VND,numeric__Vốn Tập đoàn đã góp VND,numeric__Tỷ lệ %
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,,
Baoviet Resort- Vốn góp của Công ty mẹ Tập đoàn- Vốn góp của Bảo Việt Nhân thọ,Công ty liên kết > Baoviet Resort- Vốn góp của Công ty mẹ Tập đoàn- Vốn góp của Bảo Việt Nhân thọ,Baoviet Resort- Vốn góp của Công ty mẹ Tập đoàn- Vốn góp của Bảo Việt Nhân thọ,60.000.000.000,21.000.000.0009.000.000.00012.000.000.000,35,60000000000.0,2.10000000009e+31,35.0
VIGEBA- Vốn góp của Công ty mẹ Tập đoàn- Vốn góp của Bảo Việt Nhân thọ,Công ty liên kết > VIGEBA- Vốn góp của Công ty mẹ Tập đoàn- Vốn góp của Bảo Việt Nhân thọ,VIGEBA- Vốn góp của Công ty mẹ Tập đoàn- Vốn góp của Bảo Việt Nhân thọ,180.000.000.000,54.000.000.00015.000.000.00039.000.000.000,30,180000000000.0,5.400000000015e+32,30.0
Baoviet Bank- Vốn góp của Công ty mẹ Tập đoàn,Công ty liên kết > Baoviet Bank- Vốn góp của Công ty mẹ Tập đoàn,Baoviet Bank- Vốn góp của Công ty mẹ Tập đoàn,3.150.000.000.000,1.560.000.000.0001.560.000.000.000,"49,52",3150000000000.0,1.560000000000156e+25,49.52
Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,,,
Bảo Việt Tokio Marine,Công ty liên doanh > Bảo Việt Tokio Marine,Bảo Việt Tokio Marine,300.000.000.000,153.000.000.0001.788.000.000.000,51,300000000000.0,1.530000000001788e+24,51.0
