row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2015VND,Ngày 31 tháng 12năm 2014VND,numeric__Ngày 31 tháng 12năm 2015VND,numeric__Ngày 31 tháng 12năm 2014VND
Phải thu từ:,Phải thu từ:,Phải thu từ:,Phải thu từ:,Phải thu từ:,,
- Dự thu lãi tiền gửi,Phải thu từ: > - Dự thu lãi tiền gửi,- Dự thu lãi tiền gửi,46.836.344.469,90.116.461.128,46836344469.0,90116461128.0
- Dự thu lãi trải phiếu,Phải thu từ: > - Dự thu lãi trải phiếu,- Dự thu lãi trải phiếu,26.901.734.671,29.006.091.273,26901734671.0,29006091273.0
- Dự thu cổ tức,Phải thu từ: > - Dự thu cổ tức,- Dự thu cổ tức,537.510.000,-,537510000.0,
TỔNG CỘNG,Phải thu từ: > TỔNG CỘNG,TỔNG CỘNG,74.275.589.140,119.122.552.401,74275589140.0,119122552401.0
