row_label_raw,row_label_full,col_0,Biến động của chỉ số thị trường,Ảnh hưởng lên lợi nhuận trước thuế của danh mục cổ phiếu niêm yết (*) (VND),numeric__Biến động của chỉ số thị trường,numeric__Ảnh hưởng lên lợi nhuận trước thuế của danh mục cổ phiếu niêm yết (*) (VND)
31 tháng 12 năm 2015,31 tháng 12 năm 2015,31 tháng 12 năm 2015,31 tháng 12 năm 2015,31 tháng 12 năm 2015,,
Kịch bản 1,31 tháng 12 năm 2015 > Kịch bản 1,Kịch bản 1,+10%,15.427.266.913,0.1,15427266913.0
Kịch bản 2,31 tháng 12 năm 2015 > Kịch bản 2,Kịch bản 2,-10%,(15.427.266.913),-0.1,-15427266913.0
31 tháng 12 năm 2014,31 tháng 12 năm 2014,31 tháng 12 năm 2014,31 tháng 12 năm 2014,31 tháng 12 năm 2014,,
Kịch bản 1,31 tháng 12 năm 2014 > Kịch bản 1,Kịch bản 1,+10%,9.441.105.134,0.1,9441105134.0
Kịch bản 2,31 tháng 12 năm 2014 > Kịch bản 2,Kịch bản 2,-10%,(10.592.246.299),-0.1,-10592246299.0
