row_label_raw,row_label_full,col_0,31/12/2018 > Giá gốc,31/12/2018 > Giá trị có thể thu hồi,01/01/2018 > Giá gốc,01/01/2018 > Giá trị có thể thu hồi,numeric__31/12/2018 > Giá gốc,numeric__31/12/2018 > Giá trị có thể thu hồi,numeric__01/01/2018 > Giá gốc,numeric__01/01/2018 > Giá trị có thể thu hồi
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,2.259.009.398.986,2.259.009.398.986,2.220.600.781.538,2.220.600.781.538,2259009398986.0,2259009398986.0,2220600781538.0,2220600781538.0
Dự án nhà ở xã hội Phú Lâm (1),Dự án nhà ở xã hội Phú Lâm (1),Dự án nhà ở xã hội Phú Lâm (1),702.937.356.331,702.937.356.331,1.043.440.759.156,1.043.440.759.156,702937356331.0,702937356331.0,1043440759156.0,1043440759156.0
Dự án Hải Phát Plaza (2),Dự án Hải Phát Plaza (2),Dự án Hải Phát Plaza (2),1.546.170.879.078,1.546.170.879.078,1.172.683.267.549,1.172.683.267.549,1546170879078.0,1546170879078.0,1172683267549.0,1172683267549.0
Dự án Cồn Tân Lập,Dự án Cồn Tân Lập,Dự án Cồn Tân Lập,7.574.761.706,7.574.761.706,4.476.754.833,4.476.754.833,7574761706.0,7574761706.0,4476754833.0,4476754833.0
Sửa chữa văn phòng Công ty,Sửa chữa văn phòng Công ty,Sửa chữa văn phòng Công ty,2.153.438.869,2.153.438.869,-,-,2153438869.0,2153438869.0,,
Dự án 198 Hàm Tiến - Mũi Né,Dự án 198 Hàm Tiến - Mũi Né,Dự án 198 Hàm Tiến - Mũi Né,88.470.275,88.470.275,-,-,88470275.0,88470275.0,,
Dự án KĐTM Phường An Bình (Khu 1),Dự án KĐTM Phường An Bình (Khu 1),Dự án KĐTM Phường An Bình (Khu 1),84.492.727,84.492.727,-,-,84492727.0,84492727.0,,
Tổng,Tổng,Tổng,2.259.009.398.986,2.259.009.398.986,2.220.600.781.538,2.220.600.781.538,2259009398986.0,2259009398986.0,2220600781538.0,2220600781538.0
