row_label_raw,row_label_full,col_0,Năm 2018VND,Năm 2017VND,numeric__Năm 2018VND,numeric__Năm 2017VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thanh lý tài sản,Thu nhập khác > Thanh lý tài sản,Thanh lý tài sản,55.698.990,-,55698990.0,
Lãi chậm nộp,Thu nhập khác > Lãi chậm nộp,Lãi chậm nộp,1.156.070.186,1.025.752.491,1156070186.0,1025752491.0
Xử lý công nợ,Thu nhập khác > Xử lý công nợ,Xử lý công nợ,18.279.414.236,-,18279414236.0,
Phạt vi phạm hợp đồng,Thu nhập khác > Phạt vi phạm hợp đồng,Phạt vi phạm hợp đồng,560.876.362,,560876362.0,
Các khoản khác,Thu nhập khác > Các khoản khác,Các khoản khác,619.476.867,211.465.936,619476867.0,211465936.0
Tổng,Thu nhập khác > Tổng,Tổng,20.671.536.641,1.237.218.427,20671536641.0,1237218427.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
"Chi nộp phạt thuế, hành chính","Chi phí khác > Chi nộp phạt thuế, hành chính","Chi nộp phạt thuế, hành chính",1.067.183.636,5.862.830.389,1067183636.0,5862830389.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,585.590.388,4.714.048.666,585590388.0,4714048666.0
Tổng,Chi phí khác > Tổng,Tổng,1.652.774.024,10.576.879.055,1652774024.0,10576879055.0
Lợi nhuận khác,Chi phí khác > Lợi nhuận khác,Lợi nhuận khác,19.018.762.617,(9.339.660.628),19018762617.0,-9339660628.0
