row_label_raw,row_label_full,Ông Đỗ Quý Hải,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Lê Tiến Hùng,Ông Lê Tiến Hùng,Ông Lê Tiến Hùng,Phó Chủ tịch Thường trực,,,
Ông Nguyễn Văn Phương,Ông Nguyễn Văn Phương,Ông Nguyễn Văn Phương,Phó Chủ tịch,,,
Bà Trần Hoài Anh,Bà Trần Hoài Anh,Bà Trần Hoài Anh,Thành viên,Miễn nhiệm 27/4/2018,,
Bà Chu Thị Lương,Bà Chu Thị Lương,Bà Chu Thị Lương,Thành viên,Miễn nhiệm 27/4/2018,,
Ông Nguyễn Xuân Đông,Ông Nguyễn Xuân Đông,Ông Nguyễn Xuân Đông,Thành viên độc lập,Bổ nhiệm 27/4/2018,,
Ông Hoàng Vệ Dũng,Ông Hoàng Vệ Dũng,Ông Hoàng Vệ Dũng,Thành viên độc lập,Bổ nhiệm 27/4/2018,,
Ông Phạm Minh Tuấn,Ông Phạm Minh Tuấn,Ông Phạm Minh Tuấn,Thành viên,Bổ nhiệm 27/4/2018,,
