row_label_raw,row_label_full,col_0,Vốn điều lệ,Cổ phiếu quỹ,Các quỹ của TCTD,Lợi nhuận chưa phân phối,Cộng,numeric__Vốn điều lệ,numeric__Cổ phiếu quỹ,numeric__Các quỹ của TCTD,numeric__Lợi nhuận chưa phân phối,numeric__Cộng
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,3.652.819,(34.200),267.530,769.953,4.656.102,3652819.0,-34200.0,267530.0,769953.0,4656102.0
Lợi nhuận trong năm nay,Lợi nhuận trong năm nay,Lợi nhuận trong năm nay,-,-,-,546.387,546.387,,,,546387.0,546387.0
Trích các quỹ dự trữ bắt buộc trong năm nay từ lợi nhuận sau thuế năm 2021,Trích các quỹ dự trữ bắt buộc trong năm nay từ lợi nhuận sau thuế năm 2021,Trích các quỹ dự trữ bắt buộc trong năm nay từ lợi nhuận sau thuế năm 2021,-,-,115.492,(115.492),-,,,115492.0,-115492.0,
Trích lập quỹ khen thưởng và phúc lợi Chuyển tiền trích lập quỹ cho Công ty con,Trích lập quỹ khen thưởng và phúc lợi Chuyển tiền trích lập quỹ cho Công ty con,Trích lập quỹ khen thưởng và phúc lợi Chuyển tiền trích lập quỹ cho Công ty con,-,-,-,(38.953),(38.953),,,,-38953.0,-38953.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,3.652.819,(34.200),383.022,(1.459),(1.459),3652819.0,-34200.0,383022.0,-1459.0,-1459.0
