row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),65.061,7.857,65061.0,7857.0
Khoản phải thu Ngân hàng Nhà nước Việt Nam liên quan đến Chương trình Hỗ trợ lãi suất,Khoản phải thu Ngân hàng Nhà nước Việt Nam liên quan đến Chương trình Hỗ trợ lãi suất,Khoản phải thu Ngân hàng Nhà nước Việt Nam liên quan đến Chương trình Hỗ trợ lãi suất,3.972,3.822,3972.0,3822.0
Ký quỹ thuê văn phòng và tạm ứng hợp đồng,Ký quỹ thuê văn phòng và tạm ứng hợp đồng,Ký quỹ thuê văn phòng và tạm ứng hợp đồng,40.771,10.862,40771.0,10862.0
Tạm ứng để hoạt động nghiệp vụ,Tạm ứng để hoạt động nghiệp vụ,Tạm ứng để hoạt động nghiệp vụ,8.820,50.919,8820.0,50919.0
Khoản phải thu từ nghiệp vụ thể tín dụng và Banknetvn,Khoản phải thu từ nghiệp vụ thể tín dụng và Banknetvn,Khoản phải thu từ nghiệp vụ thể tín dụng và Banknetvn,856.385,480.171,856385.0,480171.0
Phải thu khách hàng nghiệp vụ thư tín dụng,Phải thu khách hàng nghiệp vụ thư tín dụng,Phải thu khách hàng nghiệp vụ thư tín dụng,4.020.291,-,4020291.0,
Ký quỹ tại các tổ chức thanh toán quốc tế,Ký quỹ tại các tổ chức thanh toán quốc tế,Ký quỹ tại các tổ chức thanh toán quốc tế,34.136,8.739,34136.0,8739.0
Khoản phải thu từ bán tài sản đảm bảo của khách hàng vay,Khoản phải thu từ bán tài sản đảm bảo của khách hàng vay,Khoản phải thu từ bán tài sản đảm bảo của khách hàng vay,-,5.585,,5585.0
Phải thu khác,Phải thu khác,Phải thu khác,82.957,38.615,82957.0,38615.0
Cộng,Cộng,Cộng,5.112.393,606.570,5112393.0,606570.0
