row_label_raw,row_label_full,31/12/2023,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Tổng cộng VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,1.153.356.865.428,-,1.153.356.865.428,1153356865428.0,,1153356865428.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,1.267.898.684.551,14.507.856.507,1.282.406.541.058,1267898684551.0,14507856507.0,1282406541058.0
Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,1.553.087.327.624,-,1.553.087.327.624,1553087327624.0,,1553087327624.0
01/01/2023,01/01/2023,01/01/2023,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,,,
Tiền và các khoản tương đương tiền,01/01/2023 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,407.902.279.191,-,407.902.279.191,407902279191.0,,407902279191.0
Phải thu khách hàng và phải thu khác,01/01/2023 > Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,1.059.797.924.091,11.742.015.001,1.071.539.939.092,1059797924091.0,11742015001.0,1071539939092.0
Các khoản đầu tư tài chính,01/01/2023 > Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,382.865.299.847,-,382.865.299.847,382865299847.0,,382865299847.0
