row_label_raw,row_label_full,col_0,Tiền quỹ dự phòng và sửa chữa khu vực chung đã thu của khách hàng mua căn hộ (2% giá bán căn hộ nghi dưỡng),19.449.107.309,19.449.107.309_1,numeric__Tiền quỹ dự phòng và sửa chữa khu vực chung đã thu của khách hàng mua căn hộ (2% giá bán căn hộ nghi dưỡng),numeric__19.449.107.309,numeric__19.449.107.309_1
,,,Trung tâm phát triển quỹ đất huyện Quốc Oai (3),2.361.511.922,8.377.736.000,,2361511922.0,8377736000.0
,,,Công ty CP Senreal (4),16.711.585.512,16.711.585.512,,16711585512.0,16711585512.0
,,,"Các khoản phải trả, phải nộp khác",26.341.396.584,55.317.797.648,,26341396584.0,55317797648.0
b),b),b),Dài hạn,34.480.573.200,37.449.554.549,,34480573200.0,37449554549.0
b),b),b),"Nhận ký quỹ, ký cược dài hạn",29.480.573.200,29.874.855.764,,29480573200.0,29874855764.0
b),b),b),"Các khoản phải trả, phải nộp khác",5.000.000.000,7.574.698.785,,5000000000.0,7574698785.0
b),b),b),Phí bảo trì dự án nhà ở xã hội,-,2.574.698.785,,,2574698785.0
b),b),b),Phải trả Công ty CP Senreal (4),5.000.000.000,5.000.000.000,,5000000000.0,5000000000.0
,,,Cộng,309.819.500.272,342.938.594.647,,309819500272.0,342938594647.0
