row_label_raw,row_label_full,31/12/2023,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Tổng cộng VND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,484.766.672.046,34.480.573.200,519.247.245.246,484766672046.0,34480573200.0,519247245246.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,150.542.973.884,143.253.561.719,293.796.535.603,150542973884.0,143253561719.0,293796535603.0
Các khoản vay,Các khoản vay,Các khoản vay,542.465.500.502,279.307.304.141,821.772.804.643,542465500502.0,279307304141.0,821772804643.0
,,,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,,,
01/01/2023,01/01/2023,01/01/2023,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,,,
Phải trả người bán và phải trả khác,01/01/2023 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,646.906.516.598,37.449.554.549,684.356.071.147,646906516598.0,37449554549.0,684356071147.0
Chi phí phải trả,01/01/2023 > Chi phí phải trả,Chi phí phải trả,194.909.460.088,190.774.481.144,385.683.941.232,194909460088.0,190774481144.0,385683941232.0
Các khoản vay,01/01/2023 > Các khoản vay,Các khoản vay,747.700.454.064,417.562.249.549,1.165.262.703.613,747700454064.0,417562249549.0,1165262703613.0
