row_label_raw,row_label_full,col_0,col_1,31/12/2023VND,01/01/2023VND,numeric__col_1,numeric__31/12/2023VND,numeric__01/01/2023VND
a),a),a),Ngắn hạn,275.338.927.072,305.489.040.098,,275338927072.0,305489040098.0
a),a),a),"Kinh phí công đoàn, BHXH, BHYT, BHTN phải trả",3.697.024.515,6.738.285.520,,3697024515.0,6738285520.0
a),a),a),"Nhận ký quỹ, ký cược ngắn hạn",153.975.208.379,148.611.714.063,,153975208379.0,148611714063.0
a),a),a),Trần Ngọc Thảo (1),115.756.914.694,115.756.914.694,,115756914694.0,115756914694.0
a),a),a),Đặt cọc thuê nhà tháp C.E.O,2.554.553.369,1.175.083.114,,2554553369.0,1175083114.0
a),a),a),Công ty CP Bất động sản BHS,4.460.000.000,4.460.000.000,,4460000000.0,4460000000.0
a),a),a),"Nhận ký quỹ, ký cược ngắn hạn khác",31.203.740.316,27.219.716.255,,31203740316.0,27219716255.0
a),a),a),"Phải trả, phải nộp khác",117.666.694.178,150.139.040.515,,117666694178.0,150139040515.0
a),a),a),Công ty TNHH Dịch vụ bất động sản Đảo Vàng,2.095.718.769,2.095.718.769,,2095718769.0,2095718769.0
a),a),a),Khoản cam kết phải trả cho khách hàng theo hợp đồng quản lý cho thuê căn hộ (2),50.707.374.082,48.187.095.277,,50707374082.0,48187095277.0
