row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,,
Dự án Khu tổ hợp du lịch nghi dưỡng Sonasea Vân Đồn Harbor City,Xây dựng cơ bản dở dang > Dự án Khu tổ hợp du lịch nghi dưỡng Sonasea Vân Đồn Harbor City,Dự án Khu tổ hợp du lịch nghi dưỡng Sonasea Vân Đồn Harbor City,1.461.306.169.389,1.135.086.163.129,1461306169389.0,1135086163129.0
Dự án Khu du lịch Green Hotel & Resort,Xây dựng cơ bản dở dang > Dự án Khu du lịch Green Hotel & Resort,Dự án Khu du lịch Green Hotel & Resort,57.578.511.575,54.589.821.459,57578511575.0,54589821459.0
Các dự án khác,Xây dựng cơ bản dở dang > Các dự án khác,Các dự án khác,21.372.730.680,20.798.075.041,21372730680.0,20798075041.0
Cộng,Xây dựng cơ bản dở dang > Cộng,Cộng,1.540.257.411.644,1.210.474.059.629,1540257411644.0,1210474059629.0
