row_label_raw,row_label_full,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","31/12/2023 > Giá gốc > Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","31/12/2023 > Giá trị có thể thu hồi > Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","01/01/2023 > Giá gốc > Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","01/01/2023 > Giá trị có thể thu hồi > Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","numeric__31/12/2023 > Giá gốc > Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","numeric__31/12/2023 > Giá trị có thể thu hồi > Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","numeric__01/01/2023 > Giá gốc > Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","numeric__01/01/2023 > Giá trị có thể thu hồi > Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi"
Phải thu của khách hàng,Phải thu của khách hàng,Phải thu của khách hàng,86.370.789.532,28.313.675.867,52.449.150.591,8.495.696.473,86370789532.0,28313675867.0,52449150591.0,8495696473.0
Công ty CP Xây dựng và Thương mại Vạn Phát,Công ty CP Xây dựng và Thương mại Vạn Phát,Công ty CP Xây dựng và Thương mại Vạn Phát,12.478.919.558,3.743.675.867,12.478.919.558,6.239.459.779,12478919558.0,3743675867.0,12478919558.0,6239459779.0
