row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm 2023,Đơn vị tính: VND Năm 2022,numeric__Mã số,numeric__Thuyết minh,numeric__Năm 2023,numeric__Đơn vị tính: VND Năm 2022
"4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,(33.000.000.000),(143.236.593.694),36.0,,-33000000000.0,-143236593694.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,2.195.974.451.400,(725.947.076.281),40.0,,2195974451400.0,-725947076281.0
Lưu chuyển tiền thuần trong kỳ (50=20+30+40),Lưu chuyển tiền thuần trong kỳ (50=20+30+40),Lưu chuyển tiền thuần trong kỳ (50=20+30+40),50,,745.365.234.479,88.435.247.185,50.0,,745365234479.0,88435247185.0
Tiền và tương đương tiền đầu kỳ,Tiền và tương đương tiền đầu kỳ,Tiền và tương đương tiền đầu kỳ,60,,407.902.279.191,319.051.369.169,60.0,,407902279191.0,319051369169.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,89.351.758,415.662.837,61.0,,89351758.0,415662837.0
Tiền và tương đương tiền cuối kỳ (50+60+61),Tiền và tương đương tiền cuối kỳ (50+60+61),Tiền và tương đương tiền cuối kỳ (50+60+61),70,V.1.,1.153.356.865.428,407.902.279.191,70.0,,1153356865428.0,407902279191.0
