row_label_raw,row_label_full,col_0,Số đầu năm > Phải nộp,Số đầu năm > Số phải nộp,Số phát sinh trong năm > Số đã nộp,Số phát sinh trong năm > Phải nộp,Số cuối năm,numeric__Số đầu năm > Phải nộp,numeric__Số đầu năm > Số phải nộp,numeric__Số phát sinh trong năm > Số đã nộp,numeric__Số phát sinh trong năm > Phải nộp,numeric__Số cuối năm
Thuế GTGT,Thuế GTGT,Thuế GTGT,1.543,23.480,(22.620),2.403,,1543.0,23480.0,-22620.0,2403.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,5.924,239.651,(177.874),67.701,,5924.0,239651.0,-177874.0,67701.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,2.880,40.115,(39.708),3.287,,2880.0,40115.0,-39708.0,3287.0,
Cộng,Cộng,Cộng,10.347,303.246,(240.202),73.391,,10347.0,303246.0,-240202.0,73391.0,
