row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Đặt cọc thuê văn phòng,Công ty con > Đặt cọc thuê văn phòng,Đặt cọc thuê văn phòng,2.050,2.050,2050.0,2050.0
Cộng nợ phải thu,Công ty con > Cộng nợ phải thu,Cộng nợ phải thu,2.050,2.050,2050.0,2050.0
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Tiền gửi từ công ty con,Công ty con > Tiền gửi từ công ty con,Tiền gửi từ công ty con,259.476,247.612,259476.0,247612.0
Lãi phải trả,Công ty con > Lãi phải trả,Lãi phải trả,3.184,4.671,3184.0,4671.0
Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,,
Tiền gửi,Thành viên Hội đồng quản trị > Tiền gửi,Tiền gửi,3.829,5.841,3829.0,5841.0
Lãi phải trả,Thành viên Hội đồng quản trị > Lãi phải trả,Lãi phải trả,3,2,3.0,2.0
Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,,
Tiền gửi,Thành viên Ban Tổng Giám đốc > Tiền gửi,Tiền gửi,16.732,4.004,16732.0,4004.0
Lãi phải trả,Thành viên Ban Tổng Giám đốc > Lãi phải trả,Lãi phải trả,4,47,4.0,47.0
Thành viên Ban kiểm soát,Thành viên Ban kiểm soát,Thành viên Ban kiểm soát,Thành viên Ban kiểm soát,Thành viên Ban kiểm soát,,
Tiền gửi,Thành viên Ban kiểm soát > Tiền gửi,Tiền gửi,220,107,220.0,107.0
Lãi phải trả,Thành viên Ban kiểm soát > Lãi phải trả,Lãi phải trả,-,392,,392.0
