row_label_raw,row_label_full,col_0,Vốn cổ phầnTriệu VND,Thặng dưvốn cổ phầnTriệu VND,Cổ phiếu quỹTriệu VND,Quỹ khác thuộcvốn chủ sở hữuTriệu VND,Lợi nhuậnsau thuếchưa phân phốiTriệu VND,Lợi ích củacổ đôngkhông kiểm soátTriệu VND,Tổng cộngTriệu VND,numeric__Vốn cổ phầnTriệu VND,numeric__Thặng dưvốn cổ phầnTriệu VND,numeric__Cổ phiếu quỹTriệu VND,numeric__Quỹ khác thuộcvốn chủ sở hữuTriệu VND,numeric__Lợi nhuậnsau thuếchưa phân phốiTriệu VND,numeric__Lợi ích củacổ đôngkhông kiểm soátTriệu VND,numeric__Tổng cộngTriệu VND
Số dư tại ngày 1 tháng 1 năm 2022,Số dư tại ngày 1 tháng 1 năm 2022,Số dư tại ngày 1 tháng 1 năm 2022,23.288.184,46.983,(1.954.258),(53.420),9.288.513,34.827,30.650.829,23288184.0,46983.0,-1954258.0,-53420.0,9288513.0,34827.0,30650829.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,2.776.057,1.071,2.777.128,,,,,2776057.0,1071.0,2777128.0
Biến động khác,Biến động khác,Biến động khác,-,-,-,283,-,(3.550),(3.267),,,,283.0,,-3550.0,-3267.0
Số dư tại ngày 1 tháng 1 năm 2023,Số dư tại ngày 1 tháng 1 năm 2023,Số dư tại ngày 1 tháng 1 năm 2023,23.288.184,46.983,(1.954.258),(53.137),12.064.570,32.348,33.424.690,23288184.0,46983.0,-1954258.0,-53137.0,12064570.0,32348.0,33424690.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,4.408.600,208,4.408.808,,,,,4408600.0,208.0,4408808.0
Biến động khác,Biến động khác,Biến động khác,-,-,-,-,2.618,(9.263),(6.645),,,,,2618.0,-9263.0,-6645.0
Số dư tại ngày 31 tháng 12 năm 2023,Số dư tại ngày 31 tháng 12 năm 2023,Số dư tại ngày 31 tháng 12 năm 2023,23.288.184,46.983,(1.954.258),(53.137),16.475.788,23.293,37.826.853,23288184.0,46983.0,-1954258.0,-53137.0,16475788.0,23293.0,37826853.0
