row_label_raw,row_label_full,col_0,1/1/2023Triệu VND,Số phải nộp trong nămTriệu VND,Số đã nộp trong nămTriệu VND,31/12/2023Triệu VND,numeric__1/1/2023Triệu VND,numeric__Số phải nộp trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__31/12/2023Triệu VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,721.108,1.111.282,(576.317),1.256.073,721108.0,1111282.0,-576317.0,1256073.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,95.247,572.250,(462.368),205.129,95247.0,572250.0,-462368.0,205129.0
Tiền sử dụng đất và tiền thuê đất,Tiền sử dụng đất và tiền thuê đất,Tiền sử dụng đất và tiền thuê đất,11.771,55.332,(66.329),774,11771.0,55332.0,-66329.0,774.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.914,42.990,(35.218),11.686,3914.0,42990.0,-35218.0,11686.0
Thuế khác,Thuế khác,Thuế khác,653,54.966,(33.539),22.080,653.0,54966.0,-33539.0,22080.0
,,,832.693,1.836.820,(1.173.771),1.495.742,832693.0,1836820.0,-1173771.0,1495742.0
