row_label_raw,row_label_full,Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn,31/12/2023Triệu VND > Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn,1/1/2023Triệu VND > Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn,numeric__31/12/2023Triệu VND > Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn,numeric__1/1/2023Triệu VND > Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn
▪ Tiền gửi có kỳ hạn,▪ Tiền gửi có kỳ hạn,▪ Tiền gửi có kỳ hạn,113.084,97.426,113084.0,97426.0
▪ Trái phiếu,▪ Trái phiếu,▪ Trái phiếu,957.894,-,957894.0,
,,,1.070.978,97.426,1070978.0,97426.0
