row_label_raw,row_label_full,col_0,col_1,2023Triệu VND,2022Triệu VND,numeric__col_1,numeric__2023Triệu VND,numeric__2022Triệu VND
,,,,"Lợi nhuận thuần thuộc về cổ đông phổ thông sau khi trích quỹ khen thưởng, phúc lợi",4.408.600,,,4408600.0
(ii),(ii),(ii),Số lượng cổ phiếu phổ thông bình quân gia quyền,2023Số lượngcổ phiếu,2022Số lượngcổ phiếu,,,
(ii),(ii) > (ii),(ii),Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm– hiện đang lưu hành,2.272.318.410,2.272.318.410,,2272318410.0,2272318410.0
(iii),(iii),(iii),Lãi cơ bản trên cổ phiếu,2023VND,2022VND,,,
(iii),(iii) > (iii),(iii),Lãi cơ bản trên cổ phiếu,1.940,1.222,,1940.0,1222.0
