row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Lãi phải trả tiền gửi,Lãi phải trả tiền gửi,Lãi phải trả tiền gửi,2.093.294.708.753,1.657.632.411.170,2093294708753.0,1657632411170.0
Lãi phải trả cho phát hành giấy tờ có giá,Lãi phải trả cho phát hành giấy tờ có giá,Lãi phải trả cho phát hành giấy tờ có giá,603.971.643.834,474.359.543.374,603971643834.0,474359543374.0
Lãi phải trả cho các hợp đồng công cụ tài chính phải sinh,Lãi phải trả cho các hợp đồng công cụ tài chính phải sinh,Lãi phải trả cho các hợp đồng công cụ tài chính phải sinh,92.565.584.213,48.869.903.817,92565584213.0,48869903817.0
Lãi phải trả cho vốn nhận ủy thác từ các tổ chức khác,Lãi phải trả cho vốn nhận ủy thác từ các tổ chức khác,Lãi phải trả cho vốn nhận ủy thác từ các tổ chức khác,55.412.385.924,21.973.026.864,55412385924.0,21973026864.0
Lãi phải trả cho tiền vay,Lãi phải trả cho tiền vay,Lãi phải trả cho tiền vay,37.388.615.100,38.886.770.313,37388615100.0,38886770313.0
,,,2.882.632.937.824,2.241.721.655.538,2882632937824.0,2241721655538.0
