row_label_raw,row_label_full,Thuế giá trị gia tăng,Số phải nộpđầu nămVND > 32.752.423.314,Phát sinh trong năm > Số phải nộpVND > 123.246.790.753,Phát sinh trong năm > Số đã nộpVND > (109.595.305.314),Số phải nộpcuối nămVND > 46.403.908.753,numeric__Số phải nộpđầu nămVND > 32.752.423.314,numeric__Phát sinh trong năm > Số phải nộpVND > 123.246.790.753,numeric__Phát sinh trong năm > Số đã nộpVND > (109.595.305.314),numeric__Số phải nộpcuối nămVND > 46.403.908.753
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,340.906.639.342,879.589.703.439,(873.300.189.630),347.196.153.151,340906639342.0,879589703439.0,-873300189630.0,347196153151.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,9.458.591.248,149.020.663.911,(150.460.968.129),8.018.287.030,9458591248.0,149020663911.0,-150460968129.0,8018287030.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,775.483.105,8.389.496.280,(7.662.443.857),1.502.535.528,775483105.0,8389496280.0,-7662443857.0,1502535528.0
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,-,376.729.824,(376.729.824),-,,376729824.0,-376729824.0,
Thuế khác,Thuế khác,Thuế khác,-,147.000.000,(147.000.000),-,,147000000.0,-147000000.0,
,,,383.893.137.009,1.160.770.384.207,(1.141.542.636.754),403.120.884.462,383893137009.0,1160770384207.0,-1141542636754.0,403120884462.0
