row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Đầu tư vào công ty con (i),Đầu tư vào công ty con (i),Đầu tư vào công ty con (i),25.000.000.000,25.000.000.000,25000000000.0,25000000000.0
Dự phòng giảm giá đầu tư vào công ty con (ii),Dự phòng giảm giá đầu tư vào công ty con (ii),Dự phòng giảm giá đầu tư vào công ty con (ii),(185.341.154),-,-185341154.0,
,,,24.814.658.846,25.000.000.000,24814658846.0,25000000000.0
