row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,37.386.421.906.210,44.851.823.600.346,37386421906210.0,44851823600346.0
Doanh nghiệp quốc doanh,Doanh nghiệp quốc doanh,Doanh nghiệp quốc doanh,1.839.720.483.137,3.483.172.140.363,1839720483137.0,3483172140363.0
Doanh nghiệp ngoài quốc doanh,Doanh nghiệp ngoài quốc doanh,Doanh nghiệp ngoài quốc doanh,25.744.791.565.785,36.515.936.288.832,25744791565785.0,36515936288832.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,9.801.909.857.288,4.852.715.171.151,9801909857288.0,4852715171151.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,62.173.391.453.488,50.781.982.337.987,62173391453488.0,50781982337987.0
Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,2.669.915.255.658,3.197.783.908.446,2669915255658.0,3197783908446.0
,,,102.229.728.615.356,98.831.589.846.779,102229728615356.0,98831589846779.0
