row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
"Tiền mặt, vàng bac, đá quý","Tiền mặt, vàng bac, đá quý","Tiền mặt, vàng bac, đá quý",793.464.354.495,713.556.130.605,793464354495.0,713556130605.0
Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,3.225.386.957.711,3.852.855.231.576,3225386957711.0,3852855231576.0
Tiền gửi tại các TCTD khác có kỳ hạn gốc không quá ba tháng,Tiền gửi tại các TCTD khác có kỳ hạn gốc không quá ba tháng,Tiền gửi tại các TCTD khác có kỳ hạn gốc không quá ba tháng,18.426.222.780.925,21.131.371.234.704,18426222780925.0,21131371234704.0
,,,22.445.074.093.131,25.697.782.596.885,22445074093131.0,25697782596885.0
