row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Chi phí chờ phân bổ,Chi phí chờ phân bổ,Chi phí chờ phân bổ,151.005.595.137,149.514.186.294,151005595137.0,149514186294.0
"Vật liệu, dụng cụ lao động","Vật liệu, dụng cụ lao động","Vật liệu, dụng cụ lao động",30.284.485.194,24.730.043.325,30284485194.0,24730043325.0
Tài sản gán nợ đang chờ xử lý,Tài sản gán nợ đang chờ xử lý,Tài sản gán nợ đang chờ xử lý,3.214.650.095.233,372.330.280.813,3214650095233.0,372330280813.0
Trong đó:,Trong đó:,Trong đó:,,,,
- Bất động sản,Trong đó: > - Bất động sản,- Bất động sản,3.048.785.398.233,358.249.584.514,3048785398233.0,358249584514.0
,,,3.395.940.175.564,546.574.510.432,3395940175564.0,546574510432.0
