row_label_raw,row_label_full,col_0,Dự phòng cụ thể VND,Dự phòng chung VND,Tổng cộng VND,numeric__Dự phòng cụ thể VND,numeric__Dự phòng chung VND,numeric__Tổng cộng VND
Số dự tại ngày 1 tháng 1 năm 2022,Số dự tại ngày 1 tháng 1 năm 2022,Số dự tại ngày 1 tháng 1 năm 2022,371.896.954.395,744.203.222.768,1.116.100.177.163,371896954395.0,744203222768.0,1116100177163.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,923.455.862.402,144.005.629.983,1.067.461.492.385,923455862402.0,144005629983.0,1067461492385.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,(601.301.819.126),-,(601.301.819.126),-601301819126.0,,-601301819126.0
Số dự tại ngày 31 tháng 12 năm 2022,Số dự tại ngày 31 tháng 12 năm 2022,Số dự tại ngày 31 tháng 12 năm 2022,694.050.997.671,888.208.852.751,1.582.259.850.422,694050997671.0,888208852751.0,1582259850422.0
