row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,7.369.947.883.113,8.177.930.446.159,7369947883113.0,8177930446159.0
Trong đó:,Trong đó:,Trong đó:,,,,
"- Chi phí xây dựng cơ bản dở dang và mua sắm tài sản cố định (""TSCĐ"")","Trong đó: > - Chi phí xây dựng cơ bản dở dang và mua sắm tài sản cố định (""TSCĐ"")","- Chi phí xây dựng cơ bản dở dang và mua sắm tài sản cố định (""TSCĐ"")",3.029.310.545.444,1.656.750.770.246,3029310545444.0,1656750770246.0
- Các khoản phải thu khác,Trong đó: > - Các khoản phải thu khác,- Các khoản phải thu khác,4.340.637.337.669,6.521.179.675.913,4340637337669.0,6521179675913.0
"Các khoản lãi, phí phải thu","Trong đó: > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",1.936.731.434.792,1.460.394.782.927,1936731434792.0,1460394782927.0
Tài sản Có khác,Trong đó: > Tài sản Có khác,Tài sản Có khác,3.395.940.175.564,546.574.510.432,3395940175564.0,546574510432.0
Dự phòng rủi ro cho các tài sản có khác,Trong đó: > Dự phòng rủi ro cho các tài sản có khác,Dự phòng rủi ro cho các tài sản có khác,(4.800.000.000),(4.800.000.000),-4800000000.0,-4800000000.0
,,,12.697.819.493.469,10.180.099.739.518,12697819493469.0,10180099739518.0
