row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Vay theo hồ sơ tin dụng,Vay theo hồ sơ tin dụng,Vay theo hồ sơ tin dụng,111.296.115.407,130.606.957.051,111296115407.0,130606957051.0
"Vay chiết khấu, tái chiết khấu GTCG","Vay chiết khấu, tái chiết khấu GTCG","Vay chiết khấu, tái chiết khấu GTCG",2.483.333.630.199,-,2483333630199.0,
,,,2.594.629.745.606,130.606.957.051,2594629745606.0,130606957051.0
