row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2022%,Ngày 31 tháng 12năm 2021%,numeric__Ngày 31 tháng 12năm 2022%,numeric__Ngày 31 tháng 12năm 2021%
Đối với tiền gửi của khách hàng,Đối với tiền gửi của khách hàng,Đối với tiền gửi của khách hàng,,,,
Tiền gửi bằng VND không kỳ hạn vàcó kỳ hạn dưới 12 tháng,Đối với tiền gửi của khách hàng > Tiền gửi bằng VND không kỳ hạn vàcó kỳ hạn dưới 12 tháng,Tiền gửi bằng VND không kỳ hạn vàcó kỳ hạn dưới 12 tháng,"3,00","3,00",3.0,3.0
Tiền gửi bằng VND có kỳ hạn từ 12 thángtrở lên,Đối với tiền gửi của khách hàng > Tiền gửi bằng VND có kỳ hạn từ 12 thángtrở lên,Tiền gửi bằng VND có kỳ hạn từ 12 thángtrở lên,"1,00","1,00",1.0,1.0
Tiền gửi bằng ngoại tệ không kỳ hạn vàcó kỳ hạn dưới 12 tháng,Đối với tiền gửi của khách hàng > Tiền gửi bằng ngoại tệ không kỳ hạn vàcó kỳ hạn dưới 12 tháng,Tiền gửi bằng ngoại tệ không kỳ hạn vàcó kỳ hạn dưới 12 tháng,"8,00","8,00",8.0,8.0
Tiền gửi bằng ngoại tệ có kỳ hạn từ 12 thángtrở lên,Đối với tiền gửi của khách hàng > Tiền gửi bằng ngoại tệ có kỳ hạn từ 12 thángtrở lên,Tiền gửi bằng ngoại tệ có kỳ hạn từ 12 thángtrở lên,"6,00","6,00",6.0,6.0
Đối với tiền gửi của các TCTD nước ngoàiTiền gửi bằng ngoại tệ,Đối với tiền gửi của khách hàng > Đối với tiền gửi của các TCTD nước ngoàiTiền gửi bằng ngoại tệ,Đối với tiền gửi của các TCTD nước ngoàiTiền gửi bằng ngoại tệ,"1,00","1,00",1.0,1.0
