row_label_raw,row_label_full,col_0,Số dư cuối năm,Số dư cuối năm_1,Số dư đầu năm,Số dư đầu năm_1,numeric__Số dư cuối năm,numeric__Số dư cuối năm_1,numeric__Số dư đầu năm,numeric__Số dư đầu năm_1
,,,Số cổ phiếu,Mệnh giá (VND),Số cổ phiếu,Mệnh giá (VND),,,,
Vốn điều lệđược duyệt,Vốn điều lệđược duyệt,Vốn điều lệđược duyệt,1.369.882.863,13.698.828.630.000,1.369.882.863,13.698.828.630.000,1369882863.0,13698828630000.0,1369882863.0,13698828630000.0
Vốn cổ phầnđã phát hànhCổ phiếuphổ thông,Vốn cổ phầnđã phát hànhCổ phiếuphổ thông,Vốn cổ phầnđã phát hànhCổ phiếuphổ thông,1.369.882.863,13.698.828.630.000,1.369.882.863,13.698.828.630.000,1369882863.0,13698828630000.0,1369882863.0,13698828630000.0
Số cổ phiếuđang lưu hànhCổ phiếuphổ thông,Số cổ phiếuđang lưu hànhCổ phiếuphổ thông,Số cổ phiếuđang lưu hànhCổ phiếuphổ thông,1.369.882.863,13.698.828.630.000,1.369.882.863,13.698.828.630.000,1369882863.0,13698828630000.0,1369882863.0,13698828630000.0
