row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Phải thu/(Phải trả),Phải thu/(Phải trả)_1,numeric__Các giao dịch,numeric__Phải thu/(Phải trả),numeric__Phải thu/(Phải trả)_1
Bên liên quan,Bên liên quan,Bên liên quan,Các giao dịch,Số dư cuối năm VND,Số dư đầu năm VND,,,
Công ty con,Bên liên quan > Công ty con,Công ty con,Tiền gửi,(26.533.855.078),(26.971.621.180),,-26533855078.0,-26971621180.0
Công ty con,Bên liên quan > Công ty con,Công ty con,Đầu tư góp vốn,25.000.000.000,25.000.000.000,,25000000000.0,25000000000.0
Công ty con,Bên liên quan > Công ty con,Công ty con,Lãi phải trả,(145.561.643),(91.917.808),,-145561643.0,-91917808.0
"Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc","Bên liên quan > Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc",Tiền gửi,(36.207.950.238),(29.628.058.117),,-36207950238.0,-29628058117.0
"Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc","Bên liên quan > Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc",Lãi phải trả,(373.754.431),(200.180.047),,-373754431.0,-200180047.0
