row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Lợi nhuận thuần trước thuế,Lợi nhuận thuần trước thuế,Lợi nhuận thuần trước thuế,4.390.014.712.692,5.522.788.023.710,4390014712692.0,5522788023710.0
Cộng/(Trừ),Cộng/(Trừ),Cộng/(Trừ),,,,
- Thu nhập không chịu thuế,Cộng/(Trừ) > - Thu nhập không chịu thuế,- Thu nhập không chịu thuế,(853.080.106),(5.242.907.658),-853080106.0,-5242907658.0
- Chi phí không được khấu trừ,Cộng/(Trừ) > - Chi phí không được khấu trừ,- Chi phí không được khấu trừ,8.786.884.611,27.387.086.472,8786884611.0,27387086472.0
Thu nhập chịu thuế ước tính trong năm,Cộng/(Trừ) > Thu nhập chịu thuế ước tính trong năm,Thu nhập chịu thuế ước tính trong năm,4.397.948.517.197,5.544.932.202.524,4397948517197.0,5544932202524.0
Chi phí thuế TNDN theo thuế suất hiện hành,Cộng/(Trừ) > Chi phí thuế TNDN theo thuế suất hiện hành,Chi phí thuế TNDN theo thuế suất hiện hành,879.589.703.439,1.108.986.440.505,879589703439.0,1108986440505.0
Điều chỉnh thuế TNDN năm trước,Cộng/(Trừ) > Điều chỉnh thuế TNDN năm trước,Điều chỉnh thuế TNDN năm trước,-,4.466.854.876,,4466854876.0
Chi phí thuế TNDN hiện hành,Cộng/(Trừ) > Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,879.589.703.439,1.113.453.295.381,879589703439.0,1113453295381.0
